NVE8504	NEMVEDRAFT_v1g123713	123713
NVE8505	NEMVEDRAFT_v1g123720	123720
NVE8506	NEMVEDRAFT_v1g123682	123682
NVE8507	NEMVEDRAFT_v1g123722	123722
NVE8508	NEMVEDRAFT_v1g123699	123699
NVE8509	NEMVEDRAFT_v1g214512	214512
NVE8510	NEMVEDRAFT_v1g41785	41785
NVE8511	NEMVEDRAFT_v1g18606	18606
NVE8512	ENSRNA022754754	ENSRNA022754754
NVE8512	NEMVEDRAFT_v1g246185	246185
NVE8513	NEMVEDRAFT_v1g246185	246185
NVE8514	NEMVEDRAFT_v1g123677	123677
NVE8515	NEMVEDRAFT_v1g123712	123712
NVE8516	NEMVEDRAFT_v1g214518	214518
NVE8518	NEMVEDRAFT_v1g191325	191325
NVE8519	NEMVEDRAFT_v1g246188	246188
NVE8522	NEMVEDRAFT_v1g246189	246189
NVE8523	NEMVEDRAFT_v1g123730	123730
NVE8524	NEMVEDRAFT_v1g233379	233379
NVE8525	NEMVEDRAFT_v1g233380	233380
NVE8526	NEMVEDRAFT_v1g246192	246192
NVE8528	NEMVEDRAFT_v1g123672	123672
NVE8529	NEMVEDRAFT_v1g123728	123728
NVE8530	NEMVEDRAFT_v1g214531	214531
NVE8531	NEMVEDRAFT_v1g191334	191334
NVE8533	NEMVEDRAFT_v1g246194	246194
NVE8534	NEMVEDRAFT_v1g246194	246194
NVE8536	NEMVEDRAFT_v1g246196	246196
NVE8537	NEMVEDRAFT_v1g214536	214536
NVE8538	NEMVEDRAFT_v1g123661	123661
NVE8539	NEMVEDRAFT_v1g172129	172129
NVE8540	NEMVEDRAFT_v1g172129	172129
NVE8544	NEMVEDRAFT_v1g147484	147484
NVE8544	NEMVEDRAFT_v1g222874	222874
NVE8545	NEMVEDRAFT_v1g222877	222877
NVE8546	NEMVEDRAFT_v1g123814	123814
NVE8547	NEMVEDRAFT_v1g214543	214543
NVE8548	NEMVEDRAFT_v1g214543	214543
NVE8549	NEMVEDRAFT_v1g214544	214544
NVE8550	NEMVEDRAFT_v1g123739	123739
NVE8550	NEMVEDRAFT_v1g172133	172133
NVE8551	NEMVEDRAFT_v1g1239	1239
NVE8552	NEMVEDRAFT_v1g191344	191344
NVE8552	NEMVEDRAFT_v1g51398	51398
NVE8553	NEMVEDRAFT_v1g123758	123758
NVE8553	NEMVEDRAFT_v1g51398	51398
NVE8554	NEMVEDRAFT_v1g123737	123737
NVE8554	NEMVEDRAFT_v1g123777	123777
NVE8555	NEMVEDRAFT_v1g52422	52422
NVE8556	NEMVEDRAFT_v1g214552	214552
NVE8557	NEMVEDRAFT_v1g246202	246202
NVE8558	NEMVEDRAFT_v1g214558	214558
NVE8559	NEMVEDRAFT_v1g123738	123738
NVE8561	NEMVEDRAFT_v1g123813	123813
NVE8562	NEMVEDRAFT_v1g246203	246203
NVE8563	NEMVEDRAFT_v1g10039	10039
NVE8563	NEMVEDRAFT_v1g246204	246204
NVE8564	NEMVEDRAFT_v1g10039	10039
NVE8565	NEMVEDRAFT_v1g123745	123745
NVE8566	NEMVEDRAFT_v1g12727	12727
NVE8567	NEMVEDRAFT_v1g123764	123764
NVE8568	NEMVEDRAFT_v1g123804	123804
NVE8569	NEMVEDRAFT_v1g214570	214570
NVE8570	NEMVEDRAFT_v1g214571	214571
NVE8571	NEMVEDRAFT_v1g246207	246207
NVE8572	NEMVEDRAFT_v1g214574	214574
NVE8572	NEMVEDRAFT_v1g214575	214575
NVE8572	NEMVEDRAFT_v1g42148	42148
NVE8572	NEMVEDRAFT_v1g214573	214573
NVE8573	NEMVEDRAFT_v1g838	838
NVE8574	NEMVEDRAFT_v1g222881	222881
NVE8575	NEMVEDRAFT_v1g5633	5633
NVE8576	NEMVEDRAFT_v1g65301	65301
NVE8577	NEMVEDRAFT_v1g6520	6520
NVE8580	NEMVEDRAFT_v1g222886	222886
NVE8581	NEMVEDRAFT_v1g222888	222888
NVE8582	NEMVEDRAFT_v1g222888	222888
NVE8583	NEMVEDRAFT_v1g222889	222889
NVE8584	NEMVEDRAFT_v1g222889	222889
NVE8586	NEMVEDRAFT_v1g214579	214579
NVE8586	NEMVEDRAFT_v1g191355	191355
NVE8587	NEMVEDRAFT_v1g214579	214579
NVE8588	NEMVEDRAFT_v1g191355	191355
NVE8589	NEMVEDRAFT_v1g191358	191358
NVE8590	NEMVEDRAFT_v1g123885	123885
NVE8593	NEMVEDRAFT_v1g123880	123880
NVE8594	NEMVEDRAFT_v1g246210	246210
NVE8594	NEMVEDRAFT_v1g214588	214588
NVE8594	NEMVEDRAFT_v1g123848	123848
NVE8594	NEMVEDRAFT_v1g123871	123871
NVE8594	NEMVEDRAFT_v1g123888	123888
NVE8594	NEMVEDRAFT_v1g214587	214587
NVE8595	NEMVEDRAFT_v1g123866	123866
NVE8596	NEMVEDRAFT_v1g123824	123824
NVE8596	NEMVEDRAFT_v1g59585	59585
NVE8597	NEMVEDRAFT_v1g172156	172156
NVE8598	NEMVEDRAFT_v1g172156	172156
NVE8599	NEMVEDRAFT_v1g230529	230529
NVE8600	NEMVEDRAFT_v1g123835	123835
NVE8600	NEMVEDRAFT_v1g13935	13935
NVE8600	NEMVEDRAFT_v1g230529	230529
NVE8602	NEMVEDRAFT_v1g246214	246214
NVE8603	NEMVEDRAFT_v1g246215	246215
NVE8604	NEMVEDRAFT_v1g222891	222891
NVE8606	NEMVEDRAFT_v1g40646	40646
NVE8607	NEMVEDRAFT_v1g222894	222894
NVE8609	NEMVEDRAFT_v1g147527	147527
NVE8610	NEMVEDRAFT_v1g45508	45508
NVE8612	NEMVEDRAFT_v1g56854	56854
NVE8613	NEMVEDRAFT_v1g172167	172167
NVE8614	NEMVEDRAFT_v1g172171	172171
NVE8615	NEMVEDRAFT_v1g123922	123922
NVE8616	NEMVEDRAFT_v1g124015	124015
NVE8617	NEMVEDRAFT_v1g172175	172175
NVE8618	NEMVEDRAFT_v1g214612	214612
NVE8620	NEMVEDRAFT_v1g123976	123976
NVE8621	NEMVEDRAFT_v1g191391	191391
NVE8623	NEMVEDRAFT_v1g123903	123903
NVE8624	NEMVEDRAFT_v1g246220	246220
NVE8625	NEMVEDRAFT_v1g123924	123924
NVE8626	NEMVEDRAFT_v1g123933	123933
NVE8627	NEMVEDRAFT_v1g214620	214620
NVE8628	NEMVEDRAFT_v1g246222	246222
NVE8629	NEMVEDRAFT_v1g123977	123977
NVE8630	NEMVEDRAFT_v1g123977	123977
NVE8631	NEMVEDRAFT_v1g123898	123898
NVE8632	NEMVEDRAFT_v1g18839	18839
NVE8632	NEMVEDRAFT_v1g246225	246225
NVE8632	NEMVEDRAFT_v1g123900	123900
NVE8632	NEMVEDRAFT_v1g172190	172190
NVE8633	NEMVEDRAFT_v1g214628	214628
NVE8634	NEMVEDRAFT_v1g214628	214628
NVE8635	NEMVEDRAFT_v1g123963	123963
NVE8636	NEMVEDRAFT_v1g124016	124016
NVE8637	NEMVEDRAFT_v1g214632	214632
NVE8638	NEMVEDRAFT_v1g237368	237368
NVE8639	NEMVEDRAFT_v1g235689	235689
NVE8640	NEMVEDRAFT_v1g191409	191409
NVE8640	NEMVEDRAFT_v1g246231	246231
NVE8641	NEMVEDRAFT_v1g124011	124011
NVE8642	NEMVEDRAFT_v1g28225	28225
NVE8643	NEMVEDRAFT_v1g222898	222898
NVE8644	NEMVEDRAFT_v1g147531	147531
NVE8645	NEMVEDRAFT_v1g222900	222900
NVE8646	NEMVEDRAFT_v1g222901	222901
NVE8648	NEMVEDRAFT_v1g222906	222906
NVE8649	NEMVEDRAFT_v1g176677	176677
NVE8650	NEMVEDRAFT_v1g222908	222908
NVE8651	NEMVEDRAFT_v1g222909	222909
NVE8652	NEMVEDRAFT_v1g43181	43181
NVE8653	ENSRNA022735864	ENSRNA022735864
NVE8654	NEMVEDRAFT_v1g214643	214643
NVE8655	NEMVEDRAFT_v1g124069	124069
NVE8656	NEMVEDRAFT_v1g235690	235690
NVE8657	NEMVEDRAFT_v1g124098	124098
NVE8658	NEMVEDRAFT_v1g124102	124102
NVE8659	NEMVEDRAFT_v1g14357	14357
NVE8660	NEMVEDRAFT_v1g124032	124032
NVE8661	NEMVEDRAFT_v1g124049	124049
NVE8661	NEMVEDRAFT_v1g214655	214655
NVE8661	NEMVEDRAFT_v1g246240	246240
NVE8662	NEMVEDRAFT_v1g10746	10746
NVE8663	NEMVEDRAFT_v1g10746	10746
NVE8664	NEMVEDRAFT_v1g124028	124028
NVE8665	NEMVEDRAFT_v1g124120	124120
NVE8666	NEMVEDRAFT_v1g172228	172228
NVE8667	NEMVEDRAFT_v1g191440	191440
NVE8668	NEMVEDRAFT_v1g191440	191440
NVE8669	NEMVEDRAFT_v1g124042	124042
NVE8669	NEMVEDRAFT_v1g124108	124108
NVE8669	NEMVEDRAFT_v1g124119	124119
NVE8670	NEMVEDRAFT_v1g214667	214667
NVE8671	NEMVEDRAFT_v1g11197	11197
NVE8671	NEMVEDRAFT_v1g40239	40239
NVE8672	NEMVEDRAFT_v1g40239	40239
NVE8673	NEMVEDRAFT_v1g40239	40239
NVE8674	NEMVEDRAFT_v1g1919	1919
NVE8675	NEMVEDRAFT_v1g246248	246248
NVE8676	NEMVEDRAFT_v1g246248	246248
NVE8677	NEMVEDRAFT_v1g124040	124040
NVE8678	NEMVEDRAFT_v1g566	566
NVE8679	NEMVEDRAFT_v1g246249	246249
NVE8680	NEMVEDRAFT_v1g54206	54206
NVE8681	NEMVEDRAFT_v1g222913	222913
NVE8682	NEMVEDRAFT_v1g147577	147577
NVE8682	NEMVEDRAFT_v1g222915	222915
NVE8682	NEMVEDRAFT_v1g43370	43370
NVE8684	NEMVEDRAFT_v1g55199	55199
NVE8684	NEMVEDRAFT_v1g59335	59335
NVE8685	NEMVEDRAFT_v1g222922	222922
NVE8686	NEMVEDRAFT_v1g222923	222923
NVE8686	NEMVEDRAFT_v1g222924	222924
NVE8687	NEMVEDRAFT_v1g222924	222924
NVE8688	NEMVEDRAFT_v1g7349	7349
NVE8691	NEMVEDRAFT_v1g222927	222927
NVE8692	NEMVEDRAFT_v1g124165	124165
NVE8693	NEMVEDRAFT_v1g124183	124183
NVE8693	NEMVEDRAFT_v1g124153	124153
NVE8699	NEMVEDRAFT_v1g172238	172238
NVE8700	NEMVEDRAFT_v1g233387	233387
NVE8703	NEMVEDRAFT_v1g246253	246253
NVE8704	NEMVEDRAFT_v1g124177	124177
NVE8705	NEMVEDRAFT_v1g124130	124130
NVE8705	NEMVEDRAFT_v1g124156	124156
NVE8706	NEMVEDRAFT_v1g124123	124123
NVE8707	NEMVEDRAFT_v1g124123	124123
NVE8708	NEMVEDRAFT_v1g214699	214699
NVE8710	NEMVEDRAFT_v1g2621	2621
NVE8712	NEMVEDRAFT_v1g147631	147631
NVE8713	NEMVEDRAFT_v1g41337	41337
NVE8713	NEMVEDRAFT_v1g6203	6203
NVE8714	NEMVEDRAFT_v1g222932	222932
NVE8715	NEMVEDRAFT_v1g222933	222933
NVE8716	NEMVEDRAFT_v1g7643	7643
NVE8717	NEMVEDRAFT_v1g222934	222934
NVE8718	NEMVEDRAFT_v1g222934	222934
NVE8719	NEMVEDRAFT_v1g222935	222935
NVE8720	NEMVEDRAFT_v1g59658	59658
NVE8724	NEMVEDRAFT_v1g40915	40915
NVE8727	NEMVEDRAFT_v1g246257	246257
NVE8729	NEMVEDRAFT_v1g172247	172247
NVE8730	NEMVEDRAFT_v1g172247	172247
NVE8731	NEMVEDRAFT_v1g124260	124260
NVE8732	NEMVEDRAFT_v1g172254	172254
NVE8733	NEMVEDRAFT_v1g191466	191466
NVE8735	NEMVEDRAFT_v1g230545	230545
NVE8736	NEMVEDRAFT_v1g230546	230546
NVE8737	NEMVEDRAFT_v1g214720	214720
NVE8738	NEMVEDRAFT_v1g10114	10114
NVE8739	NEMVEDRAFT_v1g214722	214722
NVE8740	NEMVEDRAFT_v1g124231	124231
NVE8741	NEMVEDRAFT_v1g233391	233391
NVE8742	NEMVEDRAFT_v1g233391	233391
NVE8743	NEMVEDRAFT_v1g124251	124251
NVE8743	NEMVEDRAFT_v1g246268	246268
NVE8744	NEMVEDRAFT_v1g124200	124200
NVE8744	NEMVEDRAFT_v1g172283	172283
NVE8744	NEMVEDRAFT_v1g43798	43798
NVE8745	NEMVEDRAFT_v1g172283	172283
NVE8746	NEMVEDRAFT_v1g172283	172283
NVE8747	NEMVEDRAFT_v1g214730	214730
NVE8748	NEMVEDRAFT_v1g124247	124247
NVE8749	NEMVEDRAFT_v1g191494	191494
NVE8749	NEMVEDRAFT_v1g237374	237374
NVE8750	NEMVEDRAFT_v1g237374	237374
NVE8751	NEMVEDRAFT_v1g11175	11175
NVE8752	NEMVEDRAFT_v1g14389	14389
NVE8753	NEMVEDRAFT_v1g246275	246275
NVE8756	NEMVEDRAFT_v1g147645	147645
NVE8757	NEMVEDRAFT_v1g222938	222938
NVE8758	NEMVEDRAFT_v1g195880	195880
NVE8759	NEMVEDRAFT_v1g14921	14921
NVE8760	NEMVEDRAFT_v1g124290	124290
NVE8761	NEMVEDRAFT_v1g124307	124307
NVE8762	NEMVEDRAFT_v1g246277	246277
NVE8763	NEMVEDRAFT_v1g246278	246278
NVE8764	NEMVEDRAFT_v1g124306	124306
NVE8765	NEMVEDRAFT_v1g246279	246279
NVE8766	NEMVEDRAFT_v1g11226	11226
NVE8767	NEMVEDRAFT_v1g191508	191508
NVE8768	NEMVEDRAFT_v1g191511	191511
NVE8769	NEMVEDRAFT_v1g214753	214753
NVE8770	NEMVEDRAFT_v1g15006	15006
NVE8772	NEMVEDRAFT_v1g233397	233397
NVE8773	NEMVEDRAFT_v1g237378	237378
NVE8774	NEMVEDRAFT_v1g25854	25854
NVE8775	NEMVEDRAFT_v1g214758	214758
NVE8776	NEMVEDRAFT_v1g214758	214758
NVE8777	NEMVEDRAFT_v1g214758	214758
NVE8779	NEMVEDRAFT_v1g124291	124291
NVE8780	NEMVEDRAFT_v1g124302	124302
NVE8782	NEMVEDRAFT_v1g214761	214761
NVE8783	NEMVEDRAFT_v1g214762	214762
NVE8784	NEMVEDRAFT_v1g214763	214763
NVE8787	NEMVEDRAFT_v1g214766	214766
NVE8788	NEMVEDRAFT_v1g214766	214766
NVE8789	NEMVEDRAFT_v1g214767	214767
NVE8790	NEMVEDRAFT_v1g124326	124326
NVE8792	NEMVEDRAFT_v1g124304	124304
NVE8794	NEMVEDRAFT_v1g214772	214772
NVE8795	NEMVEDRAFT_v1g214773	214773
NVE8796	NEMVEDRAFT_v1g214775	214775
NVE8797	NEMVEDRAFT_v1g10112	10112
NVE8798	NEMVEDRAFT_v1g10112	10112
NVE8799	NEMVEDRAFT_v1g124284	124284
NVE8799	NEMVEDRAFT_v1g18999	18999
NVE8800	NEMVEDRAFT_v1g18999	18999
NVE8801	NEMVEDRAFT_v1g246292	246292
NVE8802	NEMVEDRAFT_v1g147667	147667
NVE8804	NEMVEDRAFT_v1g19259	19259
NVE8805	NEMVEDRAFT_v1g222944	222944
NVE8806	NEMVEDRAFT_v1g222944	222944
NVE8812	NEMVEDRAFT_v1g147690	147690
NVE8813	NEMVEDRAFT_v1g200317	200317
NVE8814	NEMVEDRAFT_v1g89335	89335
NVE8817	NEMVEDRAFT_v1g226402	226402
NVE8818	NEMVEDRAFT_v1g200323	200323
NVE8819	NEMVEDRAFT_v1g89260	89260
NVE8819	NEMVEDRAFT_v1g89382	89382
NVE8821	NEMVEDRAFT_v1g89566	89566
NVE8822	NEMVEDRAFT_v1g180626	180626
NVE8823	NEMVEDRAFT_v1g161387	161387
NVE8824	NEMVEDRAFT_v1g180632	180632
NVE8825	NEMVEDRAFT_v1g31456	31456
NVE8826	NEMVEDRAFT_v1g161397	161397
NVE8827	NEMVEDRAFT_v1g161397	161397
NVE8828	NEMVEDRAFT_v1g200332	200332
NVE8829	NEMVEDRAFT_v1g200333	200333
NVE8830	NEMVEDRAFT_v1g200334	200334
NVE8831	NEMVEDRAFT_v1g239865	239865
NVE8832	NEMVEDRAFT_v1g89355	89355
NVE8833	NEMVEDRAFT_v1g89357	89357
NVE8834	NEMVEDRAFT_v1g239869	239869
NVE8835	NEMVEDRAFT_v1g40410	40410
NVE8836	NEMVEDRAFT_v1g40410	40410
NVE8837	NEMVEDRAFT_v1g89577	89577
NVE8838	NEMVEDRAFT_v1g228495	228495
NVE8839	NEMVEDRAFT_v1g47042	47042
NVE8840	NEMVEDRAFT_v1g89425	89425
NVE8841	NEMVEDRAFT_v1g89555	89555
NVE8842	NEMVEDRAFT_v1g8099	8099
NVE8844	NEMVEDRAFT_v1g200347	200347
NVE8844	NEMVEDRAFT_v1g200349	200349
NVE8845	NEMVEDRAFT_v1g200347	200347
NVE8847	NEMVEDRAFT_v1g239871	239871
NVE8847	NEMVEDRAFT_v1g200349	200349
NVE8848	NEMVEDRAFT_v1g200351	200351
NVE8849	NEMVEDRAFT_v1g228500	228500
NVE8851	NEMVEDRAFT_v1g200353	200353
NVE8851	NEMVEDRAFT_v1g180651	180651
NVE8852	NEMVEDRAFT_v1g180651	180651
NVE8853	NEMVEDRAFT_v1g200356	200356
NVE8854	NEMVEDRAFT_v1g89272	89272
NVE8855	NEMVEDRAFT_v1g161411	161411
NVE8856	NEMVEDRAFT_v1g200360	200360
NVE8857	NEMVEDRAFT_v1g180659	180659
NVE8858	NEMVEDRAFT_v1g200362	200362
NVE8859	NEMVEDRAFT_v1g89449	89449
NVE8860	NEMVEDRAFT_v1g200364	200364
NVE8861	NEMVEDRAFT_v1g180663	180663
NVE8862	NEMVEDRAFT_v1g180663	180663
NVE8863	NEMVEDRAFT_v1g89574	89574
NVE8865	NEMVEDRAFT_v1g200367	200367
NVE8867	NEMVEDRAFT_v1g89529	89529
NVE8868	NEMVEDRAFT_v1g89518	89518
NVE8869	NEMVEDRAFT_v1g60816	60816
NVE8869	NEMVEDRAFT_v1g89493	89493
NVE8870	NEMVEDRAFT_v1g89580	89580
NVE8870	NEMVEDRAFT_v1g89573	89573
NVE8871	NEMVEDRAFT_v1g89573	89573
NVE8872	NEMVEDRAFT_v1g89580	89580
NVE8873	NEMVEDRAFT_v1g89285	89285
NVE8875	NEMVEDRAFT_v1g89378	89378
NVE8876	NEMVEDRAFT_v1g180679	180679
NVE8878	NEMVEDRAFT_v1g239885	239885
NVE8879	NEMVEDRAFT_v1g89359	89359
NVE8880	NEMVEDRAFT_v1g89434	89434
NVE8881	NEMVEDRAFT_v1g239888	239888
NVE8882	NEMVEDRAFT_v1g239890	239890
NVE8882	NEMVEDRAFT_v1g200386	200386
NVE8884	NEMVEDRAFT_v1g239891	239891
NVE8885	NEMVEDRAFT_v1g239892	239892
NVE8886	NEMVEDRAFT_v1g161451	161451
NVE8887	NEMVEDRAFT_v1g200393	200393
NVE8887	NEMVEDRAFT_v1g35659	35659
NVE8888	NEMVEDRAFT_v1g200394	200394
NVE8889	NEMVEDRAFT_v1g239894	239894
NVE8890	NEMVEDRAFT_v1g200396	200396
NVE8891	NEMVEDRAFT_v1g200396	200396
NVE8892	NEMVEDRAFT_v1g239896	239896
NVE8893	NEMVEDRAFT_v1g239896	239896
NVE8894	NEMVEDRAFT_v1g239897	239897
NVE8895	NEMVEDRAFT_v1g239897	239897
NVE8896	NEMVEDRAFT_v1g239898	239898
NVE8897	NEMVEDRAFT_v1g89517	89517
NVE8898	NEMVEDRAFT_v1g89517	89517
NVE8899	NEMVEDRAFT_v1g200402	200402
NVE8900	NEMVEDRAFT_v1g239899	239899
NVE8901	NEMVEDRAFT_v1g72009	72009
NVE8901	NEMVEDRAFT_v1g89349	89349
NVE8901	NEMVEDRAFT_v1g200404	200404
NVE8903	NEMVEDRAFT_v1g161461	161461
NVE8904	NEMVEDRAFT_v1g52544	52544
NVE8905	NEMVEDRAFT_v1g89471	89471
NVE8906	NEMVEDRAFT_v1g89550	89550
NVE8907	NEMVEDRAFT_v1g200413	200413
NVE8908	NEMVEDRAFT_v1g232111	232111
NVE8909	NEMVEDRAFT_v1g200416	200416
NVE8910	NEMVEDRAFT_v1g89338	89338
NVE8911	NEMVEDRAFT_v1g200425	200425
NVE8912	NEMVEDRAFT_v1g200425	200425
NVE8913	NEMVEDRAFT_v1g89427	89427
NVE8917	NEMVEDRAFT_v1g239906	239906
NVE8918	NEMVEDRAFT_v1g239907	239907
NVE8919	NEMVEDRAFT_v1g89249	89249
NVE8920	NEMVEDRAFT_v1g89511	89511
NVE8921	NEMVEDRAFT_v1g89324	89324
NVE8922	NEMVEDRAFT_v1g89298	89298
NVE8924	NEMVEDRAFT_v1g180719	180719
NVE8925	NEMVEDRAFT_v1g200442	200442
NVE8926	NEMVEDRAFT_v1g89364	89364
NVE8927	NEMVEDRAFT_v1g239910	239910
NVE8929	NEMVEDRAFT_v1g200446	200446
NVE8929	NEMVEDRAFT_v1g200447	200447
NVE8930	NEMVEDRAFT_v1g200446	200446
NVE8931	NEMVEDRAFT_v1g200449	200449
NVE8932	NEMVEDRAFT_v1g200451	200451
NVE8932	NEMVEDRAFT_v1g200452	200452
NVE8933	NEMVEDRAFT_v1g200452	200452
NVE8934	NEMVEDRAFT_v1g200454	200454
NVE8935	NEMVEDRAFT_v1g161477	161477
NVE8936	NEMVEDRAFT_v1g200459	200459
NVE8938	NEMVEDRAFT_v1g200461	200461
NVE8938	NEMVEDRAFT_v1g200462	200462
NVE8939	NEMVEDRAFT_v1g89333	89333
NVE8940	NEMVEDRAFT_v1g239913	239913
NVE8941	NEMVEDRAFT_v1g161481	161481
NVE8942	NEMVEDRAFT_v1g200466	200466
NVE8943	NEMVEDRAFT_v1g239915	239915
NVE8944	NEMVEDRAFT_v1g89527	89527
NVE8945	NEMVEDRAFT_v1g236535	236535
NVE8946	NEMVEDRAFT_v1g200470	200470
NVE8947	NEMVEDRAFT_v1g200471	200471
NVE8948	NEMVEDRAFT_v1g239918	239918
NVE8949	NEMVEDRAFT_v1g200474	200474
NVE8950	NEMVEDRAFT_v1g37996	37996
NVE8951	NEMVEDRAFT_v1g89564	89564
NVE8952	NEMVEDRAFT_v1g89564	89564
NVE8955	NEMVEDRAFT_v1g124375	124375
NVE8955	NEMVEDRAFT_v1g214783	214783
NVE8956	NEMVEDRAFT_v1g124360	124360
NVE8958	NEMVEDRAFT_v1g124362	124362
NVE8958	ENSRNA022724741	ENSRNA022724741
NVE8958	NEMVEDRAFT_v1g191532	191532
NVE8959	NEMVEDRAFT_v1g214788	214788
NVE8961	NEMVEDRAFT_v1g246296	246296
NVE8962	NEMVEDRAFT_v1g246296	246296
NVE8963	NEMVEDRAFT_v1g214792	214792
NVE8964	NEMVEDRAFT_v1g214793	214793
NVE8966	NEMVEDRAFT_v1g214796	214796
NVE8967	NEMVEDRAFT_v1g246299	246299
NVE8968	NEMVEDRAFT_v1g214798	214798
NVE8969	NEMVEDRAFT_v1g214799	214799
NVE8970	NEMVEDRAFT_v1g235706	235706
NVE8971	NEMVEDRAFT_v1g235706	235706
NVE8972	NEMVEDRAFT_v1g235706	235706
NVE8973	NEMVEDRAFT_v1g124441	124441
NVE8974	NEMVEDRAFT_v1g191557	191557
NVE8975	NEMVEDRAFT_v1g246304	246304
NVE8976	NEMVEDRAFT_v1g246304	246304
NVE8977	NEMVEDRAFT_v1g246304	246304
NVE8978	NEMVEDRAFT_v1g214804	214804
NVE8979	NEMVEDRAFT_v1g11446	11446
NVE8980	NEMVEDRAFT_v1g191566	191566
NVE8983	NEMVEDRAFT_v1g124403	124403
NVE8985	NEMVEDRAFT_v1g23326	23326
NVE8986	NEMVEDRAFT_v1g124448	124448
NVE8986	NEMVEDRAFT_v1g214812	214812
NVE8987	NEMVEDRAFT_v1g214812	214812
NVE8989	NEMVEDRAFT_v1g124414	124414
NVE8990	NEMVEDRAFT_v1g27358	27358
NVE8991	NEMVEDRAFT_v1g147698	147698
NVE8992	NEMVEDRAFT_v1g222953	222953
NVE8994	NEMVEDRAFT_v1g222955	222955
NVE8995	NEMVEDRAFT_v1g147707	147707
NVE8998	NEMVEDRAFT_v1g147706	147706
NVE8999	NEMVEDRAFT_v1g5601	5601
NVE9001	NEMVEDRAFT_v1g214817	214817
NVE9002	NEMVEDRAFT_v1g124517	124517
NVE9002	NEMVEDRAFT_v1g57088	57088
NVE9008	NEMVEDRAFT_v1g124519	124519
NVE9010	NEMVEDRAFT_v1g246312	246312
NVE9011	NEMVEDRAFT_v1g124454	124454
NVE9012	NEMVEDRAFT_v1g214829	214829
NVE9013	NEMVEDRAFT_v1g214830	214830
NVE9013	NEMVEDRAFT_v1g214831	214831
NVE9014	NEMVEDRAFT_v1g233401	233401
NVE9015	NEMVEDRAFT_v1g191580	191580
NVE9016	NEMVEDRAFT_v1g124507	124507
NVE9016	NEMVEDRAFT_v1g124540	124540
NVE9016	NEMVEDRAFT_v1g246318	246318
NVE9017	NEMVEDRAFT_v1g246318	246318
NVE9017	NEMVEDRAFT_v1g55712	55712
NVE9018	NEMVEDRAFT_v1g246319	246319
NVE9019	NEMVEDRAFT_v1g172382	172382
NVE9020	NEMVEDRAFT_v1g124470	124470
NVE9021	NEMVEDRAFT_v1g124470	124470
NVE9022	NEMVEDRAFT_v1g124482	124482
NVE9023	NEMVEDRAFT_v1g237381	237381
NVE9024	NEMVEDRAFT_v1g246324	246324
NVE9025	NEMVEDRAFT_v1g214844	214844
NVE9027	NEMVEDRAFT_v1g27818	27818
NVE9028	NEMVEDRAFT_v1g124484	124484
NVE9028	NEMVEDRAFT_v1g124459	124459
NVE9029	NEMVEDRAFT_v1g124472	124472
NVE9030	NEMVEDRAFT_v1g124537	124537
NVE9031	NEMVEDRAFT_v1g124537	124537
NVE9032	NEMVEDRAFT_v1g124455	124455
NVE9033	NEMVEDRAFT_v1g172396	172396
NVE9033	NEMVEDRAFT_v1g246327	246327
NVE9034	NEMVEDRAFT_v1g172399	172399
NVE9034	NEMVEDRAFT_v1g214852	214852
NVE9035	NEMVEDRAFT_v1g214854	214854
NVE9036	NEMVEDRAFT_v1g124465	124465
NVE9036	NEMVEDRAFT_v1g124539	124539
NVE9036	NEMVEDRAFT_v1g124546	124546
NVE9037	NEMVEDRAFT_v1g222965	222965
NVE9037	NEMVEDRAFT_v1g222966	222966
NVE9037	NEMVEDRAFT_v1g48205	48205
NVE9040	NEMVEDRAFT_v1g55896	55896
NVE9042	ENSRNA022756352	ENSRNA022756352
NVE9042	NEMVEDRAFT_v1g214859	214859
NVE9042	NEMVEDRAFT_v1g40786	40786
NVE9043	NEMVEDRAFT_v1g40786	40786
NVE9044	NEMVEDRAFT_v1g124667	124667
NVE9044	NEMVEDRAFT_v1g124624	124624
NVE9045	NEMVEDRAFT_v1g124624	124624
NVE9046	NEMVEDRAFT_v1g47987	47987
NVE9046	NEMVEDRAFT_v1g51069	51069
NVE9047	NEMVEDRAFT_v1g214864	214864
NVE9048	NEMVEDRAFT_v1g40082	40082
NVE9048	NEMVEDRAFT_v1g40605	40605
NVE9049	NEMVEDRAFT_v1g124570	124570
NVE9049	NEMVEDRAFT_v1g40082	40082
NVE9049	NEMVEDRAFT_v1g214866	214866
NVE9050	NEMVEDRAFT_v1g214866	214866
NVE9051	NEMVEDRAFT_v1g124567	124567
NVE9052	NEMVEDRAFT_v1g10271	10271
NVE9053	NEMVEDRAFT_v1g246334	246334
NVE9054	NEMVEDRAFT_v1g214870	214870
NVE9055	NEMVEDRAFT_v1g124606	124606
NVE9056	NEMVEDRAFT_v1g124568	124568
NVE9056	NEMVEDRAFT_v1g124585	124585
NVE9057	NEMVEDRAFT_v1g124563	124563
NVE9058	NEMVEDRAFT_v1g191624	191624
NVE9059	NEMVEDRAFT_v1g15207	15207
NVE9060	NEMVEDRAFT_v1g14580	14580
NVE9062	NEMVEDRAFT_v1g10376	10376
