scaffold_26	1011255	1011704	MSPC_Peak_3013	40.484	scaffold_26	1011255	1011704	450	-	NVE11317
scaffold_26	1112832	1113274	MSPC_Peak_3002	inf	scaffold_26	1112832	1113281	450	-	NVE11326
scaffold_26	1153072	1153459	MSPC_Peak_2994	9.528	scaffold_26	1153010	1153459	450	-	NVE11332
scaffold_26	1153090	1153521	MSPC_Peak_2994	9.528	scaffold_26	1153090	1153539	450	+	NVE11333
scaffold_26	1178387	1178569	MSPC_Peak_2993	27.891	scaffold_26	1178120	1178569	450	-	NVE11336
scaffold_26	1250543	1250796	MSPC_Peak_2991	17.779	scaffold_26	1250507	1250956	450	+	NVE11343
scaffold_26	1320117	1320566	MSPC_Peak_2990	114.506	scaffold_26	1320117	1320566	450	+	NVE11350
scaffold_26	1561788	1561830	MSPC_Peak_2987	17.839	scaffold_26	1561788	1562237	450	-	NVE11374
scaffold_27	127526	127811	MSPC_Peak_7106	13.588	scaffold_27	127526	127975	450	+	NVE11708
scaffold_27	162816	162874	MSPC_Peak_7103	86.099	scaffold_27	162816	163265	450	-	NVE11709
scaffold_27	729252	729272	MSPC_Peak_7029	8.949	scaffold_27	729252	729701	450	-	NVE11736
scaffold_27	739972	740256	MSPC_Peak_7020	9.096	scaffold_27	739972	740421	450	-	NVE11737
scaffold_27	864819	865031	MSPC_Peak_6974	39.25	scaffold_27	864582	865031	450	-	NVE11746
scaffold_27	883368	883817	MSPC_Peak_6958	86.668	scaffold_27	883368	883817	450	-	NVE11748
scaffold_27	960306	960627	MSPC_Peak_6947	11.679	scaffold_27	960298	960747	450	-	NVE11756
scaffold_27	1189405	1189656	MSPC_Peak_6915	8.355	scaffold_27	1189226	1189675	450	+	NVE11781
scaffold_27	1428664	1429056	MSPC_Peak_6885	63.136	scaffold_27	1428649	1429098	450	+	NVE11808
scaffold_27	1450189	1450467	MSPC_Peak_6876	30.528	scaffold_27	1450189	1450638	450	-	NVE11809
scaffold_27	1458549	1458618	MSPC_Peak_6871	25.817	scaffold_27	1458549	1458998	450	-	NVE11810
scaffold_27	1458399	1458618	MSPC_Peak_6871	25.817	scaffold_27	1458399	1458848	450	+	NVE11811
scaffold_27	1507169	1507246	MSPC_Peak_6859	10.741	scaffold_27	1507169	1507618	450	-	NVE11815
scaffold_27	1562381	1562629	MSPC_Peak_6847	19.509	scaffold_27	1562381	1562830	450	-	NVE11822
scaffold_27	1562361	1562629	MSPC_Peak_6847	19.509	scaffold_27	1562361	1562810	450	+	NVE11823
scaffold_28	18510	18795	MSPC_Peak_2746	10.177	scaffold_28	18346	18795	450	-	NVE12079
scaffold_28	18510	18655	MSPC_Peak_2746	10.177	scaffold_28	18206	18655	450	+	NVE12080
scaffold_28	361446	361895	MSPC_Peak_2727	83.182	scaffold_28	361446	361895	450	-	NVE12107
scaffold_28	361464	361913	MSPC_Peak_2727	83.182	scaffold_28	361464	361913	450	+	NVE12108
scaffold_28	445314	445597	MSPC_Peak_2722	31.763	scaffold_28	445314	445763	450	+	NVE12115
scaffold_28	667872	668005	MSPC_Peak_2711	38.741	scaffold_28	667872	668321	450	-	NVE12133
scaffold_28	1104651	1104704	MSPC_Peak_2664	17.082	scaffold_28	1104651	1105100	450	+	NVE12167
scaffold_28	1114211	1114237	MSPC_Peak_2662	20.41	scaffold_28	1114211	1114660	450	-	NVE12168
scaffold_28	1452175	1452397	MSPC_Peak_2642	9.36	scaffold_28	1452175	1452624	450	-	NVE12189
scaffold_29	13216	13595	MSPC_Peak_7941	32.708	scaffold_29	13216	13665	450	-	NVE12468
scaffold_29	102990	103235	MSPC_Peak_7918	43.677	scaffold_29	102786	103235	450	+	NVE12481
scaffold_29	128966	129264	MSPC_Peak_7907	305.875	scaffold_29	128966	129415	450	+	NVE12483
scaffold_29	139424	139685	MSPC_Peak_7902	45.101	scaffold_29	139236	139685	450	+	NVE12484
scaffold_29	187385	187834	MSPC_Peak_7883	18.817	scaffold_29	187385	187834	450	+	NVE12486
scaffold_29	305547	305704	MSPC_Peak_7874	13.32	scaffold_29	305255	305704	450	+	NVE12493
scaffold_29	339225	339380	MSPC_Peak_7861	159.683	scaffold_29	339225	339674	450	-	NVE12495
scaffold_29	780836	781088	MSPC_Peak_7795	9.177	scaffold_29	780719	781168	450	+	NVE12524
scaffold_29	807581	808028	MSPC_Peak_7790	81.541	scaffold_29	807579	808028	450	+	NVE12525
scaffold_29	1275403	1275681	MSPC_Peak_7741	12.014	scaffold_29	1275403	1275852	450	-	NVE12554
scaffold_30	326183	326444	MSPC_Peak_3317	19.04	scaffold_30	326183	326632	450	+	NVE13075
scaffold_30	350413	350636	MSPC_Peak_3300	11.48	scaffold_30	350413	350862	450	+	NVE13077
scaffold_30	397184	397308	MSPC_Peak_3295	31.81	scaffold_30	396859	397308	450	+	NVE13082
scaffold_30	639557	640006	MSPC_Peak_3282	99.133	scaffold_30	639557	640006	450	+	NVE13098
scaffold_30	686152	686566	MSPC_Peak_3272	165.733	scaffold_30	686117	686566	450	-	NVE13100
scaffold_30	698801	699116	MSPC_Peak_3270	26.635	scaffold_30	698667	699116	450	-	NVE13104
scaffold_30	702897	703050	MSPC_Peak_3269	10.492	scaffold_30	702897	703346	450	-	NVE13105
scaffold_30	1339698	1340050	MSPC_Peak_3229	20.348	scaffold_30	1339601	1340050	450	+	NVE13175
scaffold_30	1392396	1392640	MSPC_Peak_3227	11.045	scaffold_30	1392191	1392640	450	-	NVE13180
scaffold_31	131089	131535	MSPC_Peak_4004	180.776	scaffold_31	131086	131535	450	-	NVE13502
scaffold_31	337666	337727	MSPC_Peak_3997	58.141	scaffold_31	337666	338115	450	-	NVE13527
scaffold_32	567131	567235	MSPC_Peak_815	69.858	scaffold_32	566786	567235	450	+	NVE13894
scaffold_32	1094472	1094783	MSPC_Peak_797	18.977	scaffold_32	1094334	1094783	450	-	NVE13957
scaffold_32	1195570	1196019	MSPC_Peak_790	15.191	scaffold_32	1195570	1196019	450	-	NVE13970
scaffold_33	227938	228387	MSPC_Peak_1057	53.084	scaffold_33	227938	228387	450	-	NVE14201
scaffold_33	269678	269867	MSPC_Peak_1055	41.507	scaffold_33	269678	270127	450	-	NVE14207
scaffold_33	789925	790130	MSPC_Peak_1038	11.962	scaffold_33	789925	790374	450	+	NVE14259
scaffold_33	1008062	1008290	MSPC_Peak_1030	17.352	scaffold_33	1007874	1008323	450	-	NVE14278
scaffold_34	464477	464878	MSPC_Peak_482	56.17	scaffold_34	464429	464878	450	-	NVE14557
scaffold_34	1059652	1059949	MSPC_Peak_454	15.469	scaffold_34	1059500	1059949	450	+	NVE14603
scaffold_34	1148960	1149370	MSPC_Peak_438	44.3	scaffold_34	1148960	1149409	450	-	NVE14610
scaffold_35	869667	870016	MSPC_Peak_376	34.222	scaffold_35	869607	870056	450	+	NVE14905
scaffold_35	1145137	1145586	MSPC_Peak_358	20.339	scaffold_35	1145137	1145586	450	+	NVE14933
scaffold_36	699376	699378	MSPC_Peak_10451	17.487	scaffold_36	699376	699825	450	+	NVE15196
scaffold_36	699626	699825	MSPC_Peak_10437	15.235	scaffold_36	699376	699825	450	+	NVE15196
scaffold_36	762035	762484	MSPC_Peak_10429	105.105	scaffold_36	762035	762484	450	+	NVE15204
scaffold_37	100851	100875	MSPC_Peak_12833	9.822	scaffold_37	100426	100875	450	+	NVE15420
scaffold_37	185585	185914	MSPC_Peak_12827	20.618	scaffold_37	185585	186034	450	+	NVE15430
scaffold_37	409170	409333	MSPC_Peak_12810	31.569	scaffold_37	408884	409333	450	-	NVE15451
scaffold_37	409170	409203	MSPC_Peak_12810	31.569	scaffold_37	408754	409203	450	+	NVE15452
scaffold_37	489984	490243	MSPC_Peak_12797	72.764	scaffold_37	489794	490243	450	-	NVE15459
scaffold_37	489994	490429	MSPC_Peak_12797	72.764	scaffold_37	489994	490443	450	+	NVE15460
scaffold_37	722960	723409	MSPC_Peak_12781	29.7	scaffold_37	722960	723409	450	-	NVE15486
scaffold_37	1152963	1153277	MSPC_Peak_12727	14.038	scaffold_37	1152828	1153277	450	+	NVE15526
scaffold_37	1169938	1170328	MSPC_Peak_12722	67.92	scaffold_37	1169938	1170387	450	-	NVE15528
scaffold_37	1244354	1244469	MSPC_Peak_12711	70.499	scaffold_37	1244354	1244803	450	-	NVE15539
scaffold_38	186041	186055	MSPC_Peak_6355	25.205	scaffold_38	185606	186055	450	+	NVE15786
scaffold_38	498685	499134	MSPC_Peak_6304	61.83	scaffold_38	498685	499134	450	-	NVE15813
scaffold_38	547985	548088	MSPC_Peak_6286	9.908	scaffold_38	547985	548434	450	+	NVE15821
scaffold_38	662532	662555	MSPC_Peak_6265	42.177	scaffold_38	662532	662981	450	+	NVE15828
scaffold_38	706032	706074	MSPC_Peak_6243	10.657	scaffold_38	706032	706481	450	-	NVE15833
scaffold_38	717623	717681	MSPC_Peak_6239	58.303	scaffold_38	717232	717681	450	-	NVE15835
scaffold_38	717623	717661	MSPC_Peak_6239	58.303	scaffold_38	717212	717661	450	+	NVE15836
scaffold_38	837405	837670	MSPC_Peak_6200	192.284	scaffold_38	837221	837670	450	-	NVE15846
scaffold_38	837405	837540	MSPC_Peak_6200	192.284	scaffold_38	837091	837540	450	+	NVE15847
scaffold_38	1072568	1073017	MSPC_Peak_6169	inf	scaffold_38	1072568	1073017	450	-	NVE15873
scaffold_38	1073818	1073879	MSPC_Peak_6164	11.43	scaffold_38	1073818	1074267	450	+	NVE15874
scaffold_38	1140634	1140697	MSPC_Peak_6153	10.895	scaffold_38	1140248	1140697	450	-	NVE15881
scaffold_38	1268621	1268734	MSPC_Peak_6116	221.844	scaffold_38	1268285	1268734	450	-	NVE15889
scaffold_39	27070	27308	MSPC_Peak_7477	10.088	scaffold_39	26936	27385	450	-	NVE16056
scaffold_39	153427	153605	MSPC_Peak_7460	137.46	scaffold_39	153156	153605	450	-	NVE16063
scaffold_39	702163	702568	MSPC_Peak_7310	inf	scaffold_39	702163	702612	450	-	NVE16098
scaffold_40	941803	942178	MSPC_Peak_753	104.043	scaffold_40	941803	942252	450	-	NVE16624
scaffold_40	941800	942102	MSPC_Peak_753	104.043	scaffold_40	941653	942102	450	+	NVE16625
scaffold_40	1146509	1146958	MSPC_Peak_749	54.532	scaffold_40	1146509	1146958	450	-	NVE16643
scaffold_41	417500	417645	MSPC_Peak_10272	84.596	scaffold_41	417196	417645	450	+	NVE16825
scaffold_41	732368	732817	MSPC_Peak_10196	37.609	scaffold_41	732368	732817	450	-	NVE16848
scaffold_41	1124274	1124424	MSPC_Peak_10069	12.123	scaffold_41	1123975	1124424	450	-	NVE16877
scaffold_42	113072	113432	MSPC_Peak_10352	16.576	scaffold_42	113046	113495	450	+	NVE17047
scaffold_42	776931	777053	MSPC_Peak_10257	144.207	scaffold_42	776931	777380	450	+	NVE17101
scaffold_42	957329	957778	MSPC_Peak_10224	63.817	scaffold_42	957329	957778	450	-	NVE17117
scaffold_42	989133	989208	MSPC_Peak_10217	12.763	scaffold_42	988759	989208	450	-	NVE17121
scaffold_42	1069369	1069776	MSPC_Peak_10200	44.69	scaffold_42	1069327	1069776	450	+	NVE17128
scaffold_42	1101222	1101400	MSPC_Peak_10194	37.67	scaffold_42	1101222	1101671	450	+	NVE17130
scaffold_42	1268661	1268860	MSPC_Peak_10141	22.145	scaffold_42	1268661	1269110	450	-	NVE17146
scaffold_42	1268821	1268860	MSPC_Peak_10141	22.145	scaffold_42	1268821	1269270	450	+	NVE17147
scaffold_43	45136	45175	MSPC_Peak_7945	12.245	scaffold_43	44726	45175	450	-	NVE17305
scaffold_43	57944	58265	MSPC_Peak_7935	122.677	scaffold_43	57816	58265	450	-	NVE17308
scaffold_43	57944	58115	MSPC_Peak_7935	122.677	scaffold_43	57666	58115	450	+	NVE17309
scaffold_43	192478	192927	MSPC_Peak_7917	12.476	scaffold_43	192478	192927	450	+	NVE17326
scaffold_43	390120	390569	MSPC_Peak_7862	32.416	scaffold_43	390120	390569	450	-	NVE17340
scaffold_43	390490	390574	MSPC_Peak_7862	32.416	scaffold_43	390490	390939	450	+	NVE17341
scaffold_43	599910	600186	MSPC_Peak_7830	18.977	scaffold_43	599910	600359	450	-	NVE17360
scaffold_43	1052042	1052294	MSPC_Peak_7788	16.725	scaffold_43	1052042	1052491	450	+	NVE17399
scaffold_43	1175822	1175920	MSPC_Peak_7737	8.59	scaffold_43	1175822	1176271	450	-	NVE17410
scaffold_43	1175694	1175920	MSPC_Peak_7737	8.59	scaffold_43	1175672	1176121	450	+	NVE17411
scaffold_43	1216718	1217076	MSPC_Peak_7726	inf	scaffold_43	1216718	1217167	450	+	NVE17415
scaffold_44	221885	222202	MSPC_Peak_2811	116.981	scaffold_44	221885	222334	450	-	NVE17589
scaffold_44	221755	222202	MSPC_Peak_2811	116.981	scaffold_44	221755	222204	450	+	NVE17590
scaffold_44	389019	389196	MSPC_Peak_2800	26.768	scaffold_44	389019	389468	450	-	NVE17605
scaffold_44	388879	389196	MSPC_Peak_2800	26.768	scaffold_44	388879	389328	450	+	NVE17606
scaffold_44	390749	391198	MSPC_Peak_2799	38.676	scaffold_44	390749	391198	450	+	NVE17607
scaffold_44	436193	436420	MSPC_Peak_2795	12.054	scaffold_44	436179	436628	450	-	NVE17613
scaffold_44	542170	542388	MSPC_Peak_2791	11.605	scaffold_44	541939	542388	450	+	NVE17623
scaffold_44	678565	679014	MSPC_Peak_2783	267.628	scaffold_44	678565	679014	450	-	NVE17634
scaffold_44	683416	683684	MSPC_Peak_2778	84.775	scaffold_44	683235	683684	450	-	NVE17636
scaffold_44	761299	761611	MSPC_Peak_2678	28.298	scaffold_44	761299	761748	450	-	NVE17645
scaffold_44	843170	843439	MSPC_Peak_2677	16.583	scaffold_44	842999	843448	450	+	NVE17660
scaffold_44	955787	955989	MSPC_Peak_2660	14.021	scaffold_44	955540	955989	450	+	NVE17676
scaffold_45	163141	163405	MSPC_Peak_1154	12.626	scaffold_45	162956	163405	450	+	NVE17821
scaffold_45	176988	177345	MSPC_Peak_1153	115.893	scaffold_45	176896	177345	450	+	NVE17822
scaffold_45	408442	408528	MSPC_Peak_1145	11.336	scaffold_45	408442	408891	450	+	NVE17838
scaffold_45	553028	553057	MSPC_Peak_1142	20.632	scaffold_45	552608	553057	450	+	NVE17851
scaffold_45	864856	865166	MSPC_Peak_1134	10.293	scaffold_45	864856	865305	450	-	NVE17878
scaffold_45	873666	873859	MSPC_Peak_1132	31.657	scaffold_45	873666	874115	450	-	NVE17879
scaffold_45	873336	873785	MSPC_Peak_1132	31.657	scaffold_45	873336	873785	450	-	NVE17880
scaffold_45	1169736	1170040	MSPC_Peak_1119	57.853	scaffold_45	1169591	1170040	450	-	NVE17900
scaffold_46	214341	214715	MSPC_Peak_10551	14.065	scaffold_46	214278	214727	450	+	NVE18029
scaffold_46	359408	359647	MSPC_Peak_10524	16.75	scaffold_46	359198	359647	450	-	NVE18041
scaffold_46	370787	371010	MSPC_Peak_10517	21.861	scaffold_46	370787	371236	450	-	NVE18044
scaffold_46	370799	371010	MSPC_Peak_10517	21.861	scaffold_46	370799	371248	450	+	NVE18045
scaffold_46	404959	405408	MSPC_Peak_10511	28.88	scaffold_46	404959	405408	450	-	NVE18050
scaffold_46	483334	483548	MSPC_Peak_10486	14.805	scaffold_46	483099	483548	450	-	NVE18054
scaffold_46	532543	532948	MSPC_Peak_10483	31.231	scaffold_46	532499	532948	450	-	NVE18061
scaffold_46	532543	532798	MSPC_Peak_10483	31.231	scaffold_46	532349	532798	450	+	NVE18062
scaffold_46	879631	880080	MSPC_Peak_10407	251.847	scaffold_46	879631	880080	450	-	NVE18096
scaffold_46	954287	954620	MSPC_Peak_10387	40.276	scaffold_46	954171	954620	450	+	NVE18103
scaffold_46	1103814	1104136	MSPC_Peak_10359	15.994	scaffold_46	1103811	1104260	450	+	NVE18118
scaffold_47	118946	119195	MSPC_Peak_5178	8.991	scaffold_47	118746	119195	450	+	NVE18261
scaffold_47	354070	354327	MSPC_Peak_5145	17.952	scaffold_47	353970	354419	450	+	NVE18284
scaffold_47	390476	390717	MSPC_Peak_5131	19.729	scaffold_47	390476	390925	450	-	NVE18287
scaffold_47	488194	488265	MSPC_Peak_5127	22.459	scaffold_47	487816	488265	450	-	NVE18293
scaffold_47	811632	811893	MSPC_Peak_5095	9.569	scaffold_47	811613	812062	450	+	NVE18316
scaffold_47	1040800	1041081	MSPC_Peak_5063	30.647	scaffold_47	1040800	1041249	450	+	NVE18326
scaffold_48	19060	19295	MSPC_Peak_5514	inf	scaffold_48	18846	19295	450	-	NVE18468
scaffold_48	250976	251227	MSPC_Peak_5457	23.609	scaffold_48	250778	251227	450	+	NVE18486
scaffold_48	650051	650421	MSPC_Peak_5406	83.891	scaffold_48	649972	650421	450	-	NVE18517
scaffold_48	1089879	1089925	MSPC_Peak_5346	31.064	scaffold_48	1089476	1089925	450	-	NVE18553
scaffold_49	207169	207552	MSPC_Peak_9453	33.86	scaffold_49	207111	207560	450	-	NVE18691
scaffold_49	207169	207450	MSPC_Peak_9453	33.86	scaffold_49	207001	207450	450	+	NVE18692
scaffold_49	318411	318632	MSPC_Peak_9430	11.335	scaffold_49	318411	318860	450	-	NVE18700
scaffold_49	318373	318632	MSPC_Peak_9430	11.335	scaffold_49	318341	318790	450	+	NVE18701
scaffold_49	470911	471161	MSPC_Peak_9414	15.959	scaffold_49	470861	471310	450	-	NVE18714
scaffold_49	502094	502430	MSPC_Peak_9408	17.945	scaffold_49	501981	502430	450	-	NVE18720
scaffold_50	446441	446588	MSPC_Peak_313	51.598	scaffold_50	446139	446588	450	+	NVE19182
scaffold_50	633226	633318	MSPC_Peak_306	31.559	scaffold_50	632869	633318	450	+	NVE19194
scaffold_50	651949	652206	MSPC_Peak_303	42.412	scaffold_50	651949	652398	450	+	NVE19195
scaffold_50	776625	776922	MSPC_Peak_299	8.798	scaffold_50	776473	776922	450	-	NVE19204
scaffold_50	814058	814324	MSPC_Peak_298	11.742	scaffold_50	813903	814352	450	-	NVE19207
scaffold_50	814058	814302	MSPC_Peak_298	11.742	scaffold_50	813853	814302	450	+	NVE19208
scaffold_50	1068278	1068723	MSPC_Peak_288	inf	scaffold_50	1068278	1068727	450	-	NVE19230
scaffold_50	1068338	1068723	MSPC_Peak_288	inf	scaffold_50	1068338	1068787	450	+	NVE19231
scaffold_50	1139691	1139867	MSPC_Peak_287	19.966	scaffold_50	1139418	1139867	450	+	NVE19237
scaffold_51	310856	311229	MSPC_Peak_11390	26.873	scaffold_51	310780	311229	450	+	NVE19357
scaffold_51	362340	362789	MSPC_Peak_11372	69.183	scaffold_51	362340	362789	450	-	NVE19361
scaffold_51	458204	458354	MSPC_Peak_11307	20.221	scaffold_51	457905	458354	450	+	NVE19371
scaffold_51	798678	798752	MSPC_Peak_11179	81.584	scaffold_51	798303	798752	450	+	NVE19403
scaffold_51	830062	830342	MSPC_Peak_11168	105.817	scaffold_51	829893	830342	450	+	NVE19407
scaffold_51	925414	925499	MSPC_Peak_11154	11.546	scaffold_51	925050	925499	450	+	NVE19415
scaffold_51	981220	981454	MSPC_Peak_11143	61.662	scaffold_51	981220	981669	450	-	NVE19423
scaffold_52	200317	200342	MSPC_Peak_6910	12.259	scaffold_52	199893	200342	450	-	NVE19522
scaffold_52	340715	341164	MSPC_Peak_6886	69.714	scaffold_52	340715	341164	450	-	NVE19537
scaffold_52	615439	615626	MSPC_Peak_6852	36.616	scaffold_52	615177	615626	450	-	NVE19562
scaffold_52	615987	616383	MSPC_Peak_6852	36.616	scaffold_52	615987	616436	450	+	NVE19563
scaffold_52	621422	621871	MSPC_Peak_6839	inf	scaffold_52	621422	621871	450	-	NVE19564
scaffold_52	653292	653536	MSPC_Peak_6825	9.24	scaffold_52	653087	653536	450	-	NVE19567
scaffold_52	810779	811056	MSPC_Peak_6804	21.238	scaffold_52	810607	811056	450	+	NVE19588
scaffold_52	1119935	1120044	MSPC_Peak_6748	20.859	scaffold_52	1119935	1120384	450	+	NVE19618
scaffold_53	199349	199599	MSPC_Peak_8461	14.691	scaffold_53	199150	199599	450	+	NVE19744
scaffold_53	267080	267529	MSPC_Peak_8446	93.774	scaffold_53	267080	267529	450	+	NVE19752
scaffold_53	673812	674066	MSPC_Peak_8391	13.009	scaffold_53	673731	674180	450	+	NVE19787
scaffold_53	911312	911511	MSPC_Peak_8346	10.711	scaffold_53	911062	911511	450	-	NVE19808
scaffold_54	310996	311257	MSPC_Peak_6795	68.708	scaffold_54	310996	311445	450	-	NVE19928
scaffold_54	310966	311257	MSPC_Peak_6795	68.708	scaffold_54	310966	311415	450	+	NVE19929
scaffold_54	328657	328685	MSPC_Peak_6782	33.269	scaffold_54	328236	328685	450	-	NVE19931
scaffold_54	328676	329125	MSPC_Peak_6782	33.269	scaffold_54	328676	329125	450	+	NVE19932
scaffold_54	432576	432797	MSPC_Peak_6761	261.924	scaffold_54	432576	433025	450	+	NVE19941
scaffold_54	976949	977307	MSPC_Peak_6666	11.47	scaffold_54	976949	977398	450	+	NVE19978
scaffold_54	1009247	1009572	MSPC_Peak_6652	9.61	scaffold_54	1009129	1009578	450	-	NVE19981
scaffold_55	387677	387811	MSPC_Peak_10549	11.107	scaffold_55	387362	387811	450	-	NVE20120
scaffold_55	661877	661965	MSPC_Peak_10516	23.707	scaffold_55	661877	662326	450	+	NVE20156
scaffold_55	725033	725150	MSPC_Peak_10505	15.222	scaffold_55	725033	725482	450	+	NVE20167
scaffold_55	852713	853162	MSPC_Peak_10473	inf	scaffold_55	852713	853162	450	-	NVE20180
scaffold_56	90456	90836	MSPC_Peak_4841	58.072	scaffold_56	90456	90905	450	-	NVE20285
scaffold_56	422075	422490	MSPC_Peak_4790	33.776	scaffold_56	422075	422524	450	-	NVE20305
scaffold_56	786078	786136	MSPC_Peak_4741	14.762	scaffold_56	786078	786527	450	-	NVE20329
scaffold_56	997443	997682	MSPC_Peak_4719	8.035	scaffold_56	997233	997682	450	+	NVE20352
scaffold_56	1007902	1008303	MSPC_Peak_4713	57.928	scaffold_56	1007887	1008336	450	+	NVE20353
scaffold_57	130146	130356	MSPC_Peak_4531	29.925	scaffold_57	130146	130595	450	-	NVE20437
scaffold_57	249089	249094	MSPC_Peak_4520	30.082	scaffold_57	248645	249094	450	+	NVE20450
scaffold_57	326349	326434	MSPC_Peak_4515	34.034	scaffold_57	325985	326434	450	-	NVE20457
scaffold_57	329401	329683	MSPC_Peak_4511	49.921	scaffold_57	329401	329850	450	-	NVE20458
scaffold_57	329575	329683	MSPC_Peak_4511	49.921	scaffold_57	329575	330024	450	+	NVE20459
scaffold_57	342726	343024	MSPC_Peak_4508	24.078	scaffold_57	342575	343024	450	+	NVE20461
scaffold_57	630681	631130	MSPC_Peak_4490	inf	scaffold_57	630681	631130	450	+	NVE20490
scaffold_58	291382	291778	MSPC_Peak_11229	252.7	scaffold_58	291329	291778	450	+	NVE20614
scaffold_58	863907	864284	MSPC_Peak_11151	67.681	scaffold_58	863907	864356	450	-	NVE20668
scaffold_58	864097	864284	MSPC_Peak_11151	67.681	scaffold_58	864097	864546	450	+	NVE20669
scaffold_59	114486	114623	MSPC_Peak_4466	21.735	scaffold_59	114486	114935	450	+	NVE20745
scaffold_59	258806	259178	MSPC_Peak_4456	16.519	scaffold_59	258765	259214	450	+	NVE20761
scaffold_60	9101	9365	MSPC_Peak_1365	62.302	scaffold_60	8916	9365	450	-	NVE21098
scaffold_60	214895	214935	MSPC_Peak_1357	17.116	scaffold_60	214895	215344	450	+	NVE21116
scaffold_60	503432	503435	MSPC_Peak_1341	13.82	scaffold_60	502986	503435	450	-	NVE21126
scaffold_60	566843	567035	MSPC_Peak_1337	12.161	scaffold_60	566586	567035	450	+	NVE21131
scaffold_60	599978	600035	MSPC_Peak_1334	95.247	scaffold_60	599586	600035	450	-	NVE21135
scaffold_60	635930	636195	MSPC_Peak_1332	8.461	scaffold_60	635746	636195	450	+	NVE21139
scaffold_61	162295	162585	MSPC_Peak_12362	25.057	scaffold_61	162136	162585	450	-	NVE21232
scaffold_61	162426	162875	MSPC_Peak_12362	25.057	scaffold_61	162426	162875	450	+	NVE21233
scaffold_61	260161	260602	MSPC_Peak_12339	66.183	scaffold_61	260161	260610	450	+	NVE21240
scaffold_61	462990	463291	MSPC_Peak_12316	27.988	scaffold_61	462842	463291	450	-	NVE21256
scaffold_61	463122	463439	MSPC_Peak_12316	27.988	scaffold_61	463122	463571	450	+	NVE21257
scaffold_61	906691	906838	MSPC_Peak_12275	13.06	scaffold_61	906691	907140	450	-	NVE21294
scaffold_62	588400	588682	MSPC_Peak_2034	12.447	scaffold_62	588233	588682	450	-	NVE21425
scaffold_62	641925	641972	MSPC_Peak_2027	12.447	scaffold_62	641523	641972	450	-	NVE21428
scaffold_63	234121	234194	MSPC_Peak_629	8.062	scaffold_63	233745	234194	450	+	NVE21516
scaffold_63	264265	264281	MSPC_Peak_624	14.182	scaffold_63	264265	264714	450	+	NVE21519
scaffold_63	685554	685660	MSPC_Peak_613	25.347	scaffold_63	685211	685660	450	+	NVE21549
scaffold_64	133054	133335	MSPC_Peak_11905	11.901	scaffold_64	132886	133335	450	+	NVE21599
scaffold_64	409025	409254	MSPC_Peak_11877	9.339	scaffold_64	409025	409474	450	+	NVE21615
scaffold_64	411658	412074	MSPC_Peak_11873	133.784	scaffold_64	411625	412074	450	+	NVE21616
scaffold_64	441405	441694	MSPC_Peak_11327	24.995	scaffold_64	441245	441694	450	-	NVE21618
scaffold_64	616799	617248	MSPC_Peak_11313	92.78	scaffold_64	616799	617248	450	-	NVE21628
scaffold_65	115396	115679	MSPC_Peak_3115	33.599	scaffold_65	115396	115845	450	+	NVE21727
scaffold_65	431324	431633	MSPC_Peak_3104	11.795	scaffold_65	431324	431773	450	+	NVE21754
scaffold_65	570807	570845	MSPC_Peak_3085	230.267	scaffold_65	570807	571256	450	+	NVE21765
scaffold_65	676240	676346	MSPC_Peak_3084	15.131	scaffold_65	675897	676346	450	-	NVE21774
scaffold_66	99646	99742	MSPC_Peak_4120	21.231	scaffold_66	99646	100095	450	+	NVE21852
scaffold_66	415811	416260	MSPC_Peak_4081	32.472	scaffold_66	415811	416260	450	+	NVE21881
scaffold_66	444343	444677	MSPC_Peak_4073	10.087	scaffold_66	444321	444770	450	+	NVE21882
scaffold_66	458801	459166	MSPC_Peak_4071	28.449	scaffold_66	458801	459250	450	+	NVE21884
scaffold_66	747896	748345	MSPC_Peak_4052	52.715	scaffold_66	747896	748345	450	-	NVE21904
scaffold_67	43276	43530	MSPC_Peak_4301	203.2	scaffold_67	43276	43725	450	+	NVE21972
scaffold_67	68768	68995	MSPC_Peak_4293	39.568	scaffold_67	68546	68995	450	-	NVE21975
scaffold_67	68768	68955	MSPC_Peak_4293	39.568	scaffold_67	68506	68955	450	+	NVE21976
scaffold_67	291153	291515	MSPC_Peak_4276	22.343	scaffold_67	291066	291515	450	-	NVE21997
scaffold_67	291153	291545	MSPC_Peak_4276	22.343	scaffold_67	291096	291545	450	+	NVE21998
scaffold_67	337211	337359	MSPC_Peak_4272	80.241	scaffold_67	336910	337359	450	+	NVE22004
scaffold_67	406154	406199	MSPC_Peak_4266	133.855	scaffold_67	405750	406199	450	+	NVE22008
scaffold_67	669872	670232	MSPC_Peak_4221	34.44	scaffold_67	669799	670248	450	+	NVE22029
scaffold_67	745666	745906	MSPC_Peak_4219	16.755	scaffold_67	745666	746115	450	+	NVE22038
scaffold_67	805058	805285	MSPC_Peak_4207	12.65	scaffold_67	804836	805285	450	+	NVE22047
scaffold_67	895895	896017	MSPC_Peak_4201	77.938	scaffold_67	895568	896017	450	-	NVE22059
scaffold_67	910332	910479	MSPC_Peak_4197	106.756	scaffold_67	910332	910781	450	+	NVE22062
